value,anomaly_score,label
1.0,0.0,1
-5.535,0.0,0
-5.55,0.0,0
-5.565,0.0,0
-5.575,0.0,0
-5.59,0.0,0
-5.61,0.0,0
-5.625,0.0,0
-5.64,0.0,0
-5.665,0.0,0
-5.69,0.0,0
-5.71,0.0,0
-5.73,0.0,0
-5.75,0.0,0
-5.76,0.0,0
-5.78,0.0,0
-5.795,0.0,0
-5.805,0.0,0
-5.82,0.0,0
-5.825,0.0,0
-5.84,0.0,0
-5.855,0.0,0
-5.865,0.0,0
-5.875,0.0,0
-5.88,0.0,0
-5.88,0.0,0
-5.88,0.0,0
-5.88,0.0,0
-5.88,0.0,0
-5.88,0.0,0
-5.885,0.0,0
-5.875,0.0,0
-5.86,0.0,0
-5.85,0.0,0
-5.855,0.0,0
-5.86,0.0,0
-5.855,0.0,0
-5.845,0.0,0
-5.84,0.0,0
-5.84,0.0,0
-5.835,0.0,0
-5.825,0.0,0
-5.81,0.0,0
-5.795,0.0,0
-5.785,0.0,0
-5.775,0.0,0
-5.77,0.0,0
-5.76,0.0,0
-5.76,0.0,0
-5.765,0.0,0
-5.76,0.0,0
-5.745,0.0,0
-5.74,0.0,0
-5.72,0.0,0
-5.715,0.0,0
-5.71,0.0,0
-5.72,0.0,0
-5.72,0.0,0
-5.72,0.0,0
-5.72,0.0,0
-5.725,0.0,0
-5.74,0.0,0
-5.76,0.0,0
-5.785,0.0,0
-5.8,0.0,0
-5.82,0.0,0
-5.84,0.0,0
-5.87,0.0,0
-5.875,0.0,0
-5.88,0.0,0
-5.885,0.0,0
-5.89,0.0,0
-5.89,0.0,0
-5.885,0.0,0
-5.895,0.0,0
-5.895,0.0,0
-5.885,0.0,0
-5.885,0.0,0
-5.885,0.0,0
-5.885,0.0,0
-5.885,0.0,0
-5.9,0.0,0
-5.92,0.0,0
-5.885,0.0,0
-5.785,0.0,0
-5.64,0.0,0
-5.47,0.0,0
-5.19,0.0,0
-4.805,0.0,0
-4.415,0.0,0
-4.155,0.0,0
-4.045,0.0,0
-4.035,0.0,0
-4.17,0.0,0
-4.44,0.0,0
-4.845,0.0,0
-5.305,0.0,0
-5.76,0.0,0
-6.11,0.0,0
-6.26,0.0,0
-6.265,0.0,0
-6.265,0.0,0
-6.26,0.0,0
-6.255,0.0,0
-6.22,0.0,0
-6.175,0.0,0
-6.125,0.0,0
-6.095,0.0,0
-6.09,0.0,0
-6.08,0.0,0
-6.075,0.0,0
-6.06,0.0,0
-6.055,0.0,0
-6.05,0.0,0
-6.04,0.0,0
-6.04,0.0,0
-6.05,0.0,0
-6.045,0.0,0
-6.04,0.0,0
-6.04,0.0,0
-6.04,0.0,0
-6.025,0.0,0
-6.015,0.0,0
-6.005,0.0,0
-5.99,0.0,0
-5.975,0.0,0
-5.965,0.0,0
-5.95,0.0,0
-5.92,0.0,0
-5.89,0.0,0
-5.86,0.0,0
-5.825,0.0,0
-5.79,0.0,0
-5.755,0.0,0
-5.71,0.0,0
-5.68,0.0,0
-5.645,0.0,0
-5.62,0.0,0
-5.595,0.0,0
-5.575,0.0,0
-5.56,0.0,0
-5.545,0.0,0
-5.535,0.0,0
-5.525,0.0,0
-5.52,0.0,0
-5.525,0.0,0
-5.525,0.0,0
-5.535,0.0,0
-5.545,0.0,0
-5.56,0.0,0
-5.58,0.0,0
-5.59,0.0,0
-5.61,0.0,0
-5.62,0.0,0
-5.64,0.0,0
-5.655,0.0,0
-5.675,0.0,0
-5.7,0.0,0
-5.725,0.0,0
-5.745,0.0,0
-5.76,0.0,0
-5.78,0.0,0
-5.8,0.0,0
-5.81,0.0,0
-5.82,0.0,0
-5.825,0.0,0
-5.84,0.0,0
-5.85,0.0,0
-5.855,0.0,0
-5.865,0.0,0
-5.87,0.0,0
-5.875,0.0,0
-5.875,0.0,0
-5.875,0.0,0
-5.875,0.0,0
-5.865,0.0,0
-5.86,0.0,0
-5.87,0.0,0
-5.865,0.0,0
-5.86,0.0,0
-5.855,0.0,0
-5.85,0.0,0
-5.85,0.0,0
-5.845,0.0,0
-5.845,0.0,0
-5.84,0.0,0
-5.835,0.0,0
-5.825,0.0,0
-5.81,0.0,0
-5.795,0.0,0
-5.77,0.0,0
-5.745,0.0,0
-5.73,0.0,0
-5.725,0.0,0
-5.73,0.0,0
-5.735,0.0,0
-5.74,0.0,0
-5.735,0.0,0
-5.715,0.0,0
-5.69,0.0,0
-5.68,0.0,0
-5.685,0.0,0
-5.695,0.0,0
-5.69,0.0,0
-5.69,0.0,0
-5.695,0.0,0
-5.7,0.0,0
-5.71,0.0,0
-5.73,0.0,0
-5.75,0.0,0
-5.76,0.0,0
-5.785,0.0,0
-5.805,0.0,0
-5.83,0.0,0
-5.85,0.0,0
-5.86,0.0,0
-5.865,0.0,0
-5.865,0.0,0
-5.87,0.0,0
-5.875,0.0,0
-5.885,0.0,0
-5.885,0.0,0
-5.89,0.0,0
-5.88,0.0,0
-5.88,0.0,0
-5.88,0.0,0
-5.88,0.0,0
-5.89,0.0,0
-5.915,0.0,0
-5.9,0.0,0
-5.82,0.0,0
-5.685,0.0,0
-5.54,0.0,0
-5.32,0.0,0
-4.97,0.0,0
